"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051784","negative regulation of nuclear division","26/1328","64/18860",0.40625,5.76948418674699,10.5189240364646,3.82934078746398e-14,1.88438378932205e-11,1.5434625260094e-11,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CHEK1/FBXO43/MAD2L1/FBXO5/HASPIN/TOM1L1/HORMAD1",26
"GO:0010965","regulation of mitotic sister chromatid separation","25/1328","61/18860",0.409836065573771,5.82041279873593,10.378256765023,9.30928329549674e-14,4.19926253987699e-11,3.43953519654669e-11,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",25
"GO:0007059","chromosome segregation","76/1328","434/18860",0.175115207373272,2.4869524179668,8.62519732580135,1.05765125983295e-13,4.40389713036595e-11,3.60714745458815e-11,"PLK1/UBE2C/AURKB/TPX2/CDC20/HJURP/BIRC5/MKI67/KIF4A/CDT1/BUB1/UHRF1/ASPM/CCNB2/ZWINT/CDCA2/MYBL2/NCAPG/CDC6/TOP2A/DLGAP5/SKA1/TRIP13/KIFC1/ESPL1/KIF2C/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/KIF15/ESCO2/KIF11/CENPF/NUF2/NEK2/KIF14/DIAPH3/CDCA8/TTK/CDK1/KNL1/KIF18B/NDC80/STIL/CENPE/SPAG5/OIP5/CENPU/MND1/CENPW/KIF23/AURKA/MAD2L1/FBXO5/PTTG1/SGO1/TUBG1/FBXO30/CENPM/RMI2/HSPA1A/BRCA1/DMC1/CENPN/HASPIN/CCNE2/CCNE1/TUBB1/HSPA1B/CENPI/DPF1/HORMAD1/SPDYA",76
"GO:0045839","negative regulation of mitotic nuclear division","24/1328","57/18860",0.421052631578947,5.97970830691186,10.3626396366126,1.41642299128237e-13,5.47649832272247e-11,4.48569446562507e-11,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CHEK1/MAD2L1/FBXO5/HASPIN/TOM1L1",24
"GO:0000819","sister chromatid segregation","51/1328","233/18860",0.218884120171674,3.10855008014892,8.91318786661024,2.26650705207102e-13,8.17906844857361e-11,6.69931768654254e-11,"PLK1/UBE2C/AURKB/TPX2/CDC20/BIRC5/KIF4A/CDT1/BUB1/UHRF1/ZWINT/MYBL2/NCAPG/CDC6/TOP2A/DLGAP5/SKA1/TRIP13/KIFC1/ESPL1/KIF2C/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/KIF15/KIF11/CENPF/NUF2/NEK2/KIF14/CDCA8/TTK/CDK1/KNL1/KIF18B/NDC80/CENPE/SPAG5/KIF23/MAD2L1/FBXO5/TUBG1/RMI2/HSPA1A/HASPIN/HSPA1B/CENPI/DPF1",51
"GO:0098813","nuclear chromosome segregation","62/1328","323/18860",0.191950464396285,2.72604349285688,8.61144253517302,3.28652233016861e-13,1.09978572026353e-10,9.00813335099712e-11,"PLK1/UBE2C/AURKB/TPX2/CDC20/BIRC5/KIF4A/CDT1/BUB1/UHRF1/ASPM/CCNB2/ZWINT/MYBL2/NCAPG/CDC6/TOP2A/DLGAP5/SKA1/TRIP13/KIFC1/ESPL1/KIF2C/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/KIF15/KIF11/CENPF/NUF2/NEK2/KIF14/CDCA8/TTK/CDK1/KNL1/KIF18B/NDC80/CENPE/SPAG5/MND1/KIF23/AURKA/MAD2L1/FBXO5/PTTG1/SGO1/TUBG1/RMI2/HSPA1A/DMC1/HASPIN/CCNE2/CCNE1/HSPA1B/CENPI/DPF1/HORMAD1/SPDYA",62
"GO:0051306","mitotic sister chromatid separation","25/1328","64/18860",0.390625,5.54758094879518,10.0295245097932,3.4539732578016e-13,1.09978572026353e-10,9.00813335099712e-11,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",25
"GO:0033046","negative regulation of sister chromatid segregation","22/1328","50/18860",0.44,6.24879518072289,10.2280505829375,4.92788124510613e-13,1.27022005617902e-10,1.04041282227504e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:0033048","negative regulation of mitotic sister chromatid segregation","22/1328","50/18860",0.44,6.24879518072289,10.2280505829375,4.92788124510613e-13,1.27022005617902e-10,1.04041282227504e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","22/1328","50/18860",0.44,6.24879518072289,10.2280505829375,4.92788124510613e-13,1.27022005617902e-10,1.04041282227504e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:2000816","negative regulation of mitotic sister chromatid separation","22/1328","50/18860",0.44,6.24879518072289,10.2280505829375,4.92788124510613e-13,1.27022005617902e-10,1.04041282227504e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:1905818","regulation of chromosome separation","27/1328","76/18860",0.355263157894737,5.04537888395688,9.72555952633491,5.86580590105449e-13,1.44325487920036e-10,1.18214231843261e-10,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/NCAPG/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",27
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","22/1328","52/18860",0.423076923076923,6.00845690454124,9.95352569143436,1.31003701771128e-12,2.92610171963426e-10,2.3967136509766e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:1905819","negative regulation of chromosome separation","22/1328","52/18860",0.423076923076923,6.00845690454124,9.95352569143436,1.31003701771128e-12,2.92610171963426e-10,2.3967136509766e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:0033047","regulation of mitotic sister chromatid segregation","23/1328","57/18860",0.403508771929825,5.73055379412386,9.84415576753251,1.35142329560053e-12,2.92610171963426e-10,2.3967136509766e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/CDK1/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",23
"GO:0007094","mitotic spindle assembly checkpoint signaling","21/1328","48/18860",0.4375,6.2132906626506,9.95308492597272,1.91799912768262e-12,3.70790331362359e-10,3.03707230293204e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/HASPIN",21
"GO:0071173","spindle assembly checkpoint signaling","21/1328","48/18860",0.4375,6.2132906626506,9.95308492597272,1.91799912768262e-12,3.70790331362359e-10,3.03707230293204e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/HASPIN",21
"GO:0071174","mitotic spindle checkpoint signaling","21/1328","48/18860",0.4375,6.2132906626506,9.95308492597272,1.91799912768262e-12,3.70790331362359e-10,3.03707230293204e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/HASPIN",21
"GO:0051985","negative regulation of chromosome segregation","22/1328","53/18860",0.415094339622642,5.8950897931348,9.82158256753527,2.09164164839443e-12,3.90415732508932e-10,3.19782018985021e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",22
"GO:0031577","spindle checkpoint signaling","21/1328","49/18860",0.428571428571429,6.08648881239243,9.81189356879433,3.13486776437232e-12,5.65634640284912e-10,4.63300456966183e-10,"PLK1/AURKB/CDC20/BIRC5/BUB1/ZWINT/SKA1/TRIP13/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/HASPIN",21
"GO:0051304","chromosome separation","27/1328","83/18860",0.325301204819277,4.61986500217738,9.0962199719991,6.49032766649337e-12,1.13329495673318e-09,9.2826010632496e-10,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/NCAPG/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/MAD2L1/FBXO5/HASPIN",27
"GO:0030071","regulation of mitotic metaphase/anaphase transition","28/1328","92/18860",0.304347826086957,4.32228915662651,8.7915405141164,1.62673908346487e-11,2.75173083087354e-09,2.25388980906382e-09,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CENPE/MAD2L1/FBXO5/HASPIN/DPF1",28
"GO:0033045","regulation of sister chromatid segregation","30/1328","107/18860",0.280373831775701,3.98181511091093,8.51294563826561,3.11709213483423e-11,5.11297567450232e-09,4.18794005483948e-09,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/CDK1/KNL1/NDC80/CENPE/MAD2L1/FBXO5/RMI2/HASPIN/DPF1",30
"GO:0051983","regulation of chromosome segregation","34/1328","134/18860",0.253731343283582,3.60344362524726,8.32378213162157,3.22688685672911e-11,5.13739369278667e-09,4.20794038406905e-09,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/NCAPG/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/KIF2C/SPC25/BUB1B/NCAPH/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/CDK1/KNL1/NDC80/CENPE/MAD2L1/FBXO5/RMI2/HASPIN/DPF1/HORMAD1",34
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","39/1328","170/18860",0.229411764705882,3.2580616583983,8.13950966758182,3.33185584833205e-11,5.15295305914897e-09,4.22068476185703e-09,"PLK1/AURKB/TPX2/CDC20/BIRC5/KIF4A/UHRF1/MYBL2/CENPA/DLGAP5/KIFC1/ESPL1/SPC25/CCNB1/KIF15/KIF11/NUF2/NEK2/CDCA8/POC1A/TTK/CDK1/NDC80/STIL/CENPE/KIF23/AURKA/WDR62/MAD2L1/STMN1/TUBG1/HSPA1A/SAPCD2/HSPA1B/PKHD1/SPRY2/TACC2/PAX6/PLK2",39
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","28/1328","95/18860",0.294736842105263,4.1857958148383,8.56738122904902,3.82424413016869e-11,5.75017596572309e-09,4.70985856031302e-09,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CENPE/MAD2L1/FBXO5/HASPIN/DPF1",28
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","28/1328","96/18860",0.291666666666667,4.1421937751004,8.49470898205309,5.04027036213717e-11,7.37377931628338e-09,6.03972084361928e-09,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CENPE/MAD2L1/FBXO5/HASPIN/DPF1",28
"GO:0007596","blood coagulation","48/1328","243/18860",0.197530864197531,2.80529525509445,7.79541364420719,5.53143087343811e-11,7.87937771524223e-09,6.4538467697843e-09,"CAV1/MYL9/TREML1/GAS6/SELP/MPIG6B/MFSD2B/GATA1/TFPI/GP9/PF4/SCUBE1/MMRN1/PEAR1/GP6/TSPAN9/ITGB3/SLC4A1/GP1BA/PROS1/ALOX12/PRKG1/TUBB1/FN1/DGKI/ADRA2A/F2RL3/F13A1/HBB/APOE/VWF/SLC6A4/EPHB2/NFE2L2/SLC7A11/ITGA2/F3/PDGFA/SERPING1/EMILIN1/TYRO3/SVEP1/SERPINE1/EDN1/CTSG/DGKK/THBD/THBS1",48
"GO:0044784","metaphase/anaphase transition of cell cycle","28/1328","99/18860",0.282828282828283,4.01667275161251,8.2824808965137,1.125464117932e-10,1.562086479581e-08,1.27947499722795e-08,"PLK1/UBE2C/AURKB/CDC20/BIRC5/BUB1/ZWINT/CDC6/DLGAP5/SKA1/TRIP13/ESPL1/SPC25/BUB1B/CCNB1/SKA3/SPC24/CENPF/NUF2/CDCA8/TTK/KNL1/NDC80/CENPE/MAD2L1/FBXO5/HASPIN/DPF1",28
"GO:0050817","coagulation","48/1328","248/18860",0.193548387096774,2.74873688301593,7.62950611083407,1.1590316723099e-10,1.56845961055337e-08,1.28469510625508e-08,"CAV1/MYL9/TREML1/GAS6/SELP/MPIG6B/MFSD2B/GATA1/TFPI/GP9/PF4/SCUBE1/MMRN1/PEAR1/GP6/TSPAN9/ITGB3/SLC4A1/GP1BA/PROS1/ALOX12/PRKG1/TUBB1/FN1/DGKI/ADRA2A/F2RL3/F13A1/HBB/APOE/VWF/SLC6A4/EPHB2/NFE2L2/SLC7A11/ITGA2/F3/PDGFA/SERPING1/EMILIN1/TYRO3/SVEP1/SERPINE1/EDN1/CTSG/DGKK/THBD/THBS1",48
"GO:0030099","myeloid cell differentiation","74/1328","481/18860",0.153846153846154,2.18489341983318,7.24491882403793,1.3857893744781e-10,1.82957997171951e-08,1.4985737728631e-08,"DIAPH3/C1QC/HMGB3/HMGB2/TRIM58/HBD/KLF1/MT1G/PPARG/RHAG/MPIG6B/PIR/H4C8/GATA1/EPB42/H4C9/HBG2/GP9/PDE2A/HSPA1A/MAFB/PF4/HBA2/MPL/ALAS2/FAXDC2/LTF/SLC4A1/GP1BA/HBM/HBQ1/MEIS1/CLEC1B/CD109/MTURN/TUBB1/AHSP/HSPA1B/ZBTB46/RHEX/BPGM/HBB/H4C12/CCR1/TAL1/GATA2/IL23R/HBA1/TF/H4C11/GPR68/TIFAB/IL23A/LILRB4/H4C14/PRTN3/FBN1/FECH/CCL3/ITGB8/H4C4/FAM20C/HOXB7/H4C2/TRIM10/SCIN/H4C6/ISG15/TSPO2/EPAS1/TNF/TNFAIP6/DCSTAMP/LOX",74
"GO:0006334","nucleosome assembly","31/1328","120/18860",0.258333333333333,3.66880020080321,8.07169100468372,1.45073631170578e-10,1.86972277506271e-08,1.53145397115407e-08,"H1-5/H1-2/MCM2/H2BC4/H1-3/H2BC7/HMGB2/H1-4/ASF1B/H2BC21/H3C8/H2BC11/H2BC8/H3C3/H4C8/H4C9/H3C10/H3C2/H2BC9/H2BC17/H3C12/CHAF1B/H4C12/H2BC13/H4C11/H4C14/H4C4/H1-0/H4C2/H4C6/H3C11",31
